Sender,Message
1,Parece q foram 2 horas de show
1,https://vm.tiktok.com/ZMhBSReGF/
1,To meio dodoi 🥹
1,To me sentindo meio febril assim
1,Achei q tivesse acordado melhor hj
1,Mas piorei agora a pouco
1,"Desisti de ir na acad por causa disso, to estudando ate agora"
1,Vc ta no enzo ainda?
1,Vou tomar um banho agora
1,Ver se dou uma melhorada
1,A jacuzzi?
1,😋😋
1,Churras ta rolando ainda?
1,Vamoss
1,"Desculpa nao ter atendido, relaxei no banho e perdi a noção do tempo"
1,To pedindo pra entrar
1,Bom dia!! 🌟❤️
1,Cade a foto do look!!!
1,Cadeeee
1,Banho infinito? Kkkkk
1,Minha barriga ta roncando ja!!
1,As mensagens nao tao chegando 🤡
1,Cabou a bateria?
1,4️⃣3️⃣0️⃣0️⃣0️⃣
1,Top
1,Nuuu
1,Mt gnt
1,Top!!
1,To indo pra um cafe!
1,Se vc quiser me ligar pra fazwr algo entquanto eu estudo kskakakak
1,Agora q vc esta livre!
1,Vamos ver um filme as 7? To afim de ver filme
1,NU
1,amoh
1,🤤🤤
1,Postei fotinha no insta
1,Depois me da uns cookies!
1,Mds acabou q eu chamei uma menina de minerva que eu encontrei na acad hj pra vir pro cafe
1,E esqueci que ela cheirava mal
1,Nao da 😭😭😭
1,Aroush
1,Ela era colega de quarto da gisele em sf
1,Aham
1,Cold brew com leite
1,Tava decidindo o q vou pedir de jantar
1,Pq hj é dia de ref livre
1,Vou pedir um hambúrguer
1,Voltei aos estudos agora!
1,E vc?
1,Enquanto a gente assiste o ultimo ep de gg 👀👀
1,Pede um pra vc tbm!
1,Cheguei em casa agora!!!
1,Ja to ficando com fome
1,Me liga ai!!
1,https://meet.google.com/nfh-gojv-ekk
1,Vo mandar o link certo
1,https://meet.google.com/nfh-gojv-ekk
1,Vc ta nesse?
1,Ah
1,Nao to nesse
1,https://meet.google.com/iee-qkwh-qfi
1,To nesse
1,Ops
1,Sorry
1,EU NAO SUPORTO A MORDIDAAAA
1,AAAAAAAA
1,Nao to conseguindo dormir 😭
1,Bom dia 💘💘
1,Fiquei enrolando ate agora
1,Eu ODEIO enrolar
1,Serio
1,Mas tudo bem
1,Ainda tenho muito tempo pra ser produtiva!
1,Iti malia
1,Eu amo meu baby com crianças 💘💘💘
1,Morro de amores!!!
1,Acabei de descobrir que nao tenho q fazer grading hj!! Hehehe pq tem assignment 😁😁
1,É bizarro o tanto que nao dormir bem te faz sentir estranho
1,Talvez seja stress tbm
1,Nao sei
1,Simmm
1,Te contei de manha mas acho q vc tava mimindo 🤣
1,É pq eu acho q nao dormi bem pq tomei mt cafe ontem a tarde
1,Como ta ai?
1,Meu gostoso 💘
1,Dormi por 1:15 😭😭
1,Mas pelo menos acordei descansada!!
1,Minha bolsa da TF não tá abrindo!!!
1,Já tentei de tudo 😭😭
1,Ta com uma fila enorme no elevador nu
1,Abriu ufa
1,Sla melhorou ja
1,Acho q foi mt esforço momentaneo
1,Peguei pesado
1,Mnnkkkk
1,O tecido tinha ficado preso no ziper e nao tava saindo
1,To acabando a limpeza agora!!! Ufa
1,Demora muito
1,To voltando aos estudos agora so!!
1,Simm
1,Isso foi ate rapido
1,Demorei mais foi fazendo os veggies
1,Tao no forno ainda
1,"Daqui a pouco vou jantar eles, to com fominha ja!!"
1,Vc ta no minas? Que horas é a pelada?
1,https://vm.tiktok.com/ZMhSHARgq/
1,😁😁😁
1,Como vc ta ai?
1,Nu
1,🥵🥵🥵
1,Pq vc é tao gostoso?!???!!!! 😭😭😭 me distrai
1,Omg
1,Vou ver meu baby em TRES DIAS !!!!!!!
1,😮😮😮😮😮
1,I am so excited !!!! I cantttt
1,Yes 💪🏼💪🏼
1,Yummy!!
1,Tava pensando no meu pook pro show do bruno
1,+ um bone branco e oculos de sol
1,Claro que nao kskakakak
1,Mo facil
1,Todo mundo no show é fã
1,Eu to falando pra mim
1,Eu ia ficar bonita
1,Nao ia que nem elas kkskaka so uma inspo
1,Mas eu posso tambem comprar uma blusa de seda vermelha e ir de short jeans
1,"Muito mais legal ir assim do q ir que nem todas as meninas vao: saia curta, blusa de telinha de manga comprida e blusao do bruno mars por cima"
1,Anyways
1,Quando vc tiver aqui vamos num brecho
1,Aqui é cheio e dizem que sao mt bons
1,A gnt ve se acha alguma coisa!!
1,https://vm.tiktok.com/ZMhAdUvrK/
1,Cabou minha aula agora
1,Foi mt boa!!
1,Posso te ligar?
1,Me liga quando voltar do lanche!!
1,Eh meu baby nunca voltou 🤣
1,Kskakakakak nu
1,Literally
1,Nao kskakka
1,O mark
1,O professor tava so olhando pra baixo
1,Pro ipad
1,Esse ipad ai
1,To na facul
1,O cara do nosso projeto é super legal!!
1,Vc vai conhecer no proximo fds 💘
1,Reuniao foi infinita cabou bem na hora da aula
1,Da facul aqui
1,Como ta ai?
1,Ja acabou a aula?
1,Eitcha
1,Que GATO
1,🫦🫦
1,Vim pra um cafe pq nao ia dar tempo de voltar pro res 😭😭
1,Tenho office hours com o prof mathur 13:30 e com a prof volkan 14:00
1,Ai vou ficar aqui estudando
1,Achei um cafe
1,Pedi um sanduiche pra almoçar
1,Boa!!
1,Boa!!!
1,Uhuuu
1,No andre?
1,https://themessiexperience.com/buenos-aires/
1,Quer ir nisso?
1,"- The Messi Experience is an interactive and immersive exhibition with nine themed installations that include digital and physical games where you can learn the tricks and skills of the best player in the world. This exhibition follows the journey through the life of Leo Messi: his dreams, his beginnings in Rosario, his resilience and the World Cup of his life."
1,Sla se vc é fã do messi mas eu consegui um ingresso de graça pra eu ir esse final de semana! O ingresso custa 13k então a gente poderia dividir o valor do seu (daria tipo 35 reais pra cada)
1,Sim
1,As pessoas ficam 75min em media
1,Minerva
1,To chegando em casa
1,Ai te ligo!!
1,https://vm.tiktok.com/ZMhApjS76/ ME EMPRESTA SUA BLUSA DE FUTEBOL AMERICANO
1,https://vm.tiktok.com/ZMhAsd4gs/ vamos la na segunda?
1,https://maps.app.goo.gl/MCDK39MbockTnAHh6?g_st=com.google.maps.preview.copy
1,Queria beber um drink no por do sol nesse rooftop https://maps.app.goo.gl/Sg4ZwvnN63cx6YvG7?g_st=com.google.maps.preview.copy
1,Pensei de ir no uptown sexta https://maps.app.goo.gl/Sg4ZwvnN63cx6YvG7?g_st=com.google.maps.preview.copy
1,"Vc vai chegar no AEP 5:20, tava pensando que as vezes vale a pena a gente jantar em casa e sair pra um bar depois? E ai deixamos pra sair pra jantat outro dia"
1,Eu pensei em comprar um bife de chorizo para cozinhar pra vc de jantar!!!
1,Sabado
1,To mt preocupada aff
1,https://fox8.com/news/you-are-going-to-die-tampa-mayor-warns-against-ignoring-milton-evacuation-orders/amp/
1,Justificar!!
1,Lembrei de um trem aqu
1,Vc tem q trazer toalha
1,A rue simplesmente nao para de falar e nao consigo dormir 😭😭😭
1,Me acorda amanha as 7?
1,Sim
1,Ontem a noite
1,Sim kkkkk
1,Peguei um ticket pro messi experience as 7pm do sabado
1,Sim
1,Hmm
1,Vdd
1,Sera que eu mudo pra domingo?
1,Pq so tem essas opcoes
1,Sabado as 7pm ou domingo 7pm
1,A gnt tbm nao precisa ir kkkk
1,So se vc quiser
1,Pse
1,Na real
1,O lugar
1,É do lado do lugar do rooftop
1,Tipo literalmente do lado 🤣🤣
1,Que coincidência
1,Ta em casa?
1,Posso ligar?
1,Quanto vc quer?
1,Tenho q ver se ele tem
1,UHUUU
1,Leva
1,E quanto vc vai trazer de dinheiro?
1,Qnd vc vai passar la? Pq ai peço pra mamãe separar a toalha e o tapa olho tbm
1,Quantas vezes vc ta pensando em sair pra jantar?
1,Eu acho q 800 da
1,Vou trocar 150 dol hj pra gente gastar no fds
1,100ml
1,E tudo eu tenho aqui
1,A cotação ta mt ruim 😭😭😭 1 dol pra 1130 pesos
1,E eu ainda to com nota de 20dol ai diminui 10%
1,Ta em casa ou na facul?
1,Q hrs acaba sua aula?
1,O q vc acha??
1,Em uma cotação um pouco a baixo dessa
1,Vou ver como tá a cotação do meu cartao pq as vezes vale a pena ysar cartao quando nao tiver disconto no dinheiro
1,Acad?
1,Nuuu
1,Mo tarde
1,Q horas vc vai passar la em casa?
1,Ta de mala pronta ja?
1,Top!!
1,Uhuuuuu
1,To mt animada!!
1,To terminando meu assignment
1,É importante?
1,Top
1,Entrei na aula agora
1,Qnd acabar te ligo
1,Q horas vc vai mimir?
1,A mamãe deixou as coisas ai ja?
1,Que isso
1,Top demais!!
1,Mandou bem
1,To no eye rest break!!
1,Nao jantei ate agora ai to esfomeada q so
1,E vai acordar q horas?
1,Yayyy!!
1,Okay
1,"Vou acabar a aula 10:30, jantar, tomar banho, e mimir"
1,"Amanha vou acordar cedo, tenho reuniao e tenho que acabar os dois assignments 😭😭"
1,Mas um ja ta pronto falta so revisar!!
1,Nuuuu
1,Cedao
1,Descansa entao gato!
1,See u tomorrow 💘
1,Omg
1,To indo mimir so agora 🥹🥹
1,Pelo menos ja resolvi mt coisa
1,Boa noite mo!🥰
1,Bom dia!!
1,🫶🏼🫶🏼🫶🏼
1,🇦🇷🇦🇷🇦🇷
1,ASSIGNMENT!!!
1,Asap
1,To acabando ja hehe 😁
1,Kskakakakkak
1,Que horas é seu proximo voo?
1,Uhuuu
1,Cabei minha reuniao agora
1,Cs110
1,To ralando no assignment aqui sos
1,Cabou a bateria?
1,Ja ta no aviao?
1,Entreguei meu assignment agora 😁😁😁
1,Ta MUITO QUENTE
1,27
1,Ta voando ja?
1,Nu o adam é mt gente boa
1,Falei pra ele q vc tava vindo
1,E ele me deu mais um ingresso de graça🤣🤣🙌🏼🙌🏼
1,20min to no aero hihi
1,Vixi desci um ponto antes
1,No embarque domestico
1,Vouch ter q andar ate o internacional mkkkkk
1,UHUUUU
1,ta onde??
1,Top
1,Ta grande a fila?
1,E vc ta onde? Kkkkk
1,Mas é rapidao
1,Deve andar rapido
1,E vc nao tem que esperar a mala tbm!!
1,Me avisa quando passar da imigração pra eu ir pro arrivals
1,To sentada ‎<This message was edited>
1,https://maps.app.goo.gl/vckuHnvMuddpSMKTA?g_st=com.google.maps.preview.copy
1,"Esmeralda 920, C1007ABL Cdad. Autónoma de Buenos Aires, Argentina"
1,Fala q sua namorada mora aqui e vc vai ficar com ela!! Talvez te peçam o endereço e a passagem de volta. Mas normalmente nao pedem nada
1,Nao pediram nada pros meus pais
1,Ta quase a sua vez ja?
1,‎Contact card omitted
1,Ganhei uma puffer
1,Pse kskakkaka
1,Daqui duas semanas ela volta pro seu armario
1,Tomara que vc nao fique com frio no aviao!! 💘
1,To ai 💘
1,"Ainda sobrou flores, to tentando ver se consigo mais garrafas de vinho"
1,Se nao vou ter q ir ali beber um vinho🤣
1,Ultimo ponto turistico!!
1,O tal do river plate!!
1,Ficou lindo demais’n
1,Obrigada mo💘
1,Voce deixou minha casinha muito mais especial 💘
1,Vc esperando dar 11:00 pra me mandar a foto
1,KKKKKKKKKKK
1,Despedindo com estilo!!
1,🤣💘
1,"Seu voo é so 1:30 ne,"
1,KSKAKAKKAKA mds como assim
1,San pablo 🤣🤣
1,To indo pra acad
1,Vou correr na esteira!!
1,Pq??
1,Esse meu apple watch mede os trem errado
1,Ele disse q eu fiz 4.4km
1,Sendo que eu corri 30min a 10km/h na esteira
1,E deu 5.1km na esteria
1,Acho q a esteira é mais confiavel ne
1,Ta indo voar ja?
1,Bom voo meu amor!
1,Vai dando updates!!
1,Tava lendo umas coisas do meu diario
1,Tem uns dias tao aleatorios
1,Pousou?
1,Heheheh
1,San pablo!!
1,Pro pouso? ‎<This message was edited>
1,Kkkkkkkk
1,As vezes foi de dia dos professores
1,Sla
1,Msmakakak
1,Kkskskska eh
1,Aff
1,Ja saiu do aviao ja?
1,Top!!!
1,Ta onde agora?
1,Kskakakakakakka
1,Sos
1,No aeroporto ???
1,Ta bem barato
1,Manda foto das pizzas
1,O preço de um pao de queijo quase 🤣
1,Boa
1,To fazendo grading dos assignments de cs110
1,É muita coisa 😭😭😭
1,Que horas que é seu voo pra bh?
1,To falando com meus pais
1,Quando sair aqui te ligo
1,Bom voo meu amor!
1,Avisa quando tiver decolando
1,E avisa quando pousar tbm
1,To trabalhando aqui ainda!!
1,Bom voo!!
1,Descanse bastante 💘
1,Hhehehhehe
1,Sim 🥹
1,Boa noite momolado! Obrigada por ser o melhor de todos. Sou tão feliz com você 💘 
1,Foi de uber mesmo?
1,Hello!
1,Kskakakakka
1,Boa
1,https://thepienews.com/conflicting-us-government-advice-f-1-study-abroad/
1,Ta na facul?
1,To na aula
1,Acabando aqui eu escuto
1,Boa mo!!!
1,Fez bem
1,Me liga do telegram quando vc for estudar
1,Boa!!!
1,Fiz da minha cabeça
1,Eu esquci o treino
1,Ai so sai nadando ate dar 1000m kkkkk
1,Quantos metros vc acha q tem a piscina?
1,Hmm
1,Falei 20
1,Lyam paine acabou de morrer aqui em buenos aires
1,De one direction
1,Famosao
1,Nao
1,Tava em tour
1,Caiu do terceiro andar
1,Do hotel dele em palermo
1,Devia ta drogafo
1,Nao sabem se pulou ou caiu mesmo
1,Pse
1,Pse
1,Grading
1,Kkkkkkjkkjj
1,Kkkkkkkk
1,Ta fazendo o q?
1,Indo mimir!!
1,Bnm (boa noite mo)💘
1,Desligou pq?
1,Vou levantar
1,Boa!!!
1,Seu almoço foi bom?
1,TO COM MUITA FOMEEE
1,AAAAA
1,Simm
1,Uhuuu
1,Simm
1,Ficou top!!!
1,Kkkkkkkk
1,O prof trabalha no coelho?
1,Kskakakakakakka
1,Sim
1,Vc ja ta de volta na facul?
1,Omg
1,Atualizei meu celular pro ios 18
1,Ta igual ao seu agora
1,Meu teclado é simulataneo ingles e portugues!!!! Achei isso super legal
1,Mas foi atualização nova
1,Apareceu pra mim aqui
1,Boa!!
1,Acabei o pcw
1,Vou voltar pra grading!!
1,Resposta pra essa pergunta kskaka
1,Ja acabou a aula q ia acabar mais cedo?
1,Deu super certo descongelar a abobora!!! Ficou delis
1,Ta top!!
1,To planejando meu dia de amanha
1,Vc anima de assistir alguma coisa a noite?
1,Ou vc vai sair
1,Ja vai mimir?
1,Aham
1,AFFFFF
1,Serio faz isso
1,Eu vou morrer de amores
1,😭😭😭😭😭💘💘💘💘💘 ‎<This message was edited>
1,Amo flores
1,Essa aula de agora é tao meh
1,Nem to prestando atenção
1,Mo cedo
1,Ta cansado?
1,Q hrs vc vai acordar amanha?
1,Quer q eu te acorde?
1,Vdd kkkkk
1,Minha aula q é tarde
1,Esquece 🤣
1,Vo ta 😴😴
1,Beijos mo 💘💘💘
1,Tava lendo
1,Vou ir mimir agora
1,Beijos 💘
1,Bom dia!!!
1,KKKKKKK
1,Vc acha q eu nao vou entao?
1,Top!!
1,Nope
1,Esse é no recoleta
1,Ja vim aqui uma vez
1,É super bonitinho!!
1,20min andando
1,Sim kkkkk
1,https://www.instagram.com/gabiiza.tenis?igsh=c2lnazUwMzJ3YmE3
1,Vou ir hj as 20:00 com a sophia
1,É num clube de tenis
1,Nao
1,https://maps.app.goo.gl/4fkD6Gihxcn7Bo828?g_st=com.google.maps.preview.copy
1,So vi pelo maps
1,To voltando pro res
1,Chegando la te ligo!!
1,"Amanhã vou participar do GP Brasil de Kart. Minhas corridas serão às 8h, 12:30h e 17h. Abaixo o link da transmissão no YouTube. Bora torcer para mim e façam comentários no Chat para eles me filmaram bastante na pista…"
1,https://www.youtube.com/live/tM31pbI1Juw?si=LmTps5gzhRQ9mz6q
1,A rue acordou agora kkkkk
1,Sos
1,🤣🤣
1,Boa!!!
1,Cabou agora?
1,Mudou pra amanha
1,Tamo indo agora heheh
1,Sim!!!
1,Vamos la depois 🤭🤭
1,Simm
1,To indo tomar banho agora
1,Ja acabou os estudos?
1,Cade meu mo 🥹
1,To com saudades💘
1,De boas
1,To lendo meu livro
1,https://drive.google.com/file/d/12Ot5h-x4X_4otjs0o3bInfRx5JguRAMA/view
1,https://www.instagram.com/pastalab_bh?igsh=MWIwZGNtd2FyMnFzcQ==
1,https://drive.google.com/file/d/1H41WYKLZlE7aCTn7OFmD7HP22utgN-bv/view
1,https://www.instagram.com/dartagnanbistro?igsh=MTF3eGNwMGppMDFibQ==
1,https://www.instagram.com/restaurante_tastevin?igsh=MW8zMHp1emlvNWptcA==
1,Bom dia 🌟
1,Vc acordou agora tbm?
1,Sonhei q tava no show do bruno mars
1,Foi mt louco o sonho
1,Mas sabe o que nao estava no mei sonho
1,O thiaguinho tocando raça negra no show do bruno mars 😂
1,https://vm.tiktok.com/ZMh5f3Xvm/ chico dolares 😂😂😂
1,Hehe 😈
1,Kskakakakka
1,Tem corrida do meu pai 12:30
1,Nao esquece!!
1,Tava quase esquecendo kkkkk
1,Simm
1,Na primeira rodei na tomada de tempo e larguei em 32o. Vulgo último…
1,Mas andei bem e ainda consegui chegar em 16o.
1,Espero ir melhor na próxima.
1,Aham
1,Top
1,Assisti aqui
1,Resume 25 (2).pdf • ‎1 page ‎document omitted
1,Feedback?
1,To mt triste
1,O summer da ambev que eu queria MUITO aplicar
1,Fechou as inscrições ontem
1,Serko
1,Quero morrer
1,Nao
1,Serio
1,Que odio
1,Era minha chance de ficar no brasil no summer
1,To tao triste
1,Odeio isso
1,A esther
1,Ela aplicou
1,Ela q me mandou o link
1,"No caso, hoje 😭"
1,Nao
1,Acho q ela nao sabia que era ate ontem ?
1,"Pra minha area, nao"
1,#desolada
1,Vc ta no almoço com os meninos?
1,Ah okay
1,Tendi
1,Nuuu
1,Muito delis!!!
1,Isso é tipo um pf??
1,Luna?
1,Ta na casa do pedro?
1,To em casa ja
1,A aula foi de 4 as 5
1,Nao 🙌🏼🙌🏼
1,Resume 19.10 (2).pdf • ‎1 page ‎document omitted
1,Topp
1,Ops
1,Viajei
1,To cansada
1,Finalmente acabei meu curriculo 😭
1,Own
1,Te amo❤️‍🔥
1,Olha como ficou a versao final ‎<This message was edited>
1,Hmmm
1,Dona leticia ta patrocinando?
1,Delis!!!
1,Kskkakakakka
1,Isso é mt pala
1,Juro
1,Igual
1,Aham
1,Agora é jojo yopro
1,😂😂😂😂
1,Ta no pedro ainda?
1,Tamo vendo sact agr
1,Vai mimir ja?
1,Queria falar c vc 🥹🥹🕘
1,Mas falta 15min ainda
1,🥹🥹🥹
1,Te amo
1,To c sdds
1,Animada pro 3y a&m
1,Vc é muito bonito
1,A gnt ta vendo um episódio
1,Q eu vi c vc
1,Ou seja
1,A gnt ta mt no inicio skakkaka
1,Vc ja viu mais?
1,De sact?
1,É mt bom 😭😭😭
1,Vc viu mts
1,Na real
1,5
1,Pq to no 5 agr
1,Que ela dorme com o frances
1,Que deixa dinheiro pra ela 🤣🤣🤣
1,Durma bem mo!!
1,Viu sim
1,A gente viu juntos
1,Q a charlotte posa pro artista pintar a xota dela
1,Quer que eu te acorde amanha?
1,Na vdd
1,Acho mais facil vc me acordar 🤣
1,"Se eu nao tiver acordada amanhã as 9, me acorda please? 😋"
1,Beijos💘 te amo!!
1,Bom dia!!
1,Acordei faz uns 30min
1,TOP SECRET
1,"Howdy, partner! 🤠"
1,"E aí gente, opinões do mais novo casal @14152169504 @558196692041 @5512982834077"
1,Qm é o novo casal?
1,Thomas e Magnolia
1,Kkkkk
1,Achei sem sal e sem açúcar
1,Tava melhor sofrendo por mim
1,"Qnd vc me ligar, liga do telegram"
1,Sumiu?
1,Olha pra mim
1,Foi onde?
1,Mimiu tbm?
1,Acho q nao vou nadar
1,Demorei mt na acad
1,Na praça de san martin
1,Mortinha
1,Foi so 3
1,Era pra ser 5 mas morri 😭😭
1,Ta mt quente
1,Me liga ai quando vc quiser
1,Ja to na caminha 😴
1,Vou ler um pouco
1,Ta cozinhando?
1,Boa noite mo🩷
1,Te amo!!
1,Bom dia!!
1,Eita!!!
1,Top demaisss
1,Hj vou ter q cozinhar sem falta 😂 cabou tudo
1,Vou começar um teste de habilidades cognitivas aqui
1,Acabei 🙃
1,Bom dia momozi!
1,Bruno mars lançou musica nova
1,Com uma kpopper
1,https://open.spotify.com/track/04h58ACw3A2hC6xKsZOkST?si=UR4dHzjvTherGS9T7Jgnvg
1,Acho que vc deixou o casaco comigo por querer hein 👀👀👀😈😈😈
1,🥵🥵🥵❤️‍🔥❤️‍🔥❤️‍🔥
1,Simmm
1,Ta nos estudos?
1,Boa!!
1,Vai almoçar frango com pure?
1,KSKKAKAKAKAK
1,Ops
1,A resposta é sim!!!!!
1,Haul é tipo vc mostrar as coisas q comprou
1,Dessa vez veio com batata
1,Da ultima foi salada
1,Achei q ia vir com salada de novo 🥹
1,Deve ta em falta
1,"Frango, alface e tomate"
1,Comprei um salsão
1,Como será q eu faço?
1,Uma verdura
1,Mo famosa
1,Tipo um alho poro
1,Vc come o talo
1,Pode deixar 🥰🥰
1,Como ta a facul?
1,Heheheheeh
1,Depois vou fazer esse pra vc!!
1,Tem 15 pessoas na acad 😭😭
1,Kskakakkakaka
1,Segundou ta todo mundo animado!!
1,Mas ta mt quente
1,Ta desconfortavel
1,Fiz 10min de esteira
1,E acho q vai ser isso de cardio por hj
1,Ate pq ta tudo ocupado kkk
1,Sim
1,A acad
1,Ta bizarro
1,Sem ar
1,Cheguei no ap agora
1,Ta muitoooo mais fresco
1,Ta em casa ja?
1,https://youtu.be/m14UrYTWRaQ?si=dtBOdX0x5LGwY7mv
1,To indo mimir agora so
1,Me acorda amanha as 6:15? ‎<This message was edited>
1,Eu tomei o remedio?
1,Qnd a gnt tava em ligação?
1,Esqueci
1,Pse
1,Eu tbm
1,Ai nao lembro
1,Acho q nao tinha tomado mesmo
1,Simm
1,Bem na hora kkkk
1,Boa!!
1,Foi na acad?
1,Herpes 😭
1,Boa!!!
1,🙌🏼🙌🏼🙌🏼
1,🤣🤣🤣 nem fala
1,To mt estressada mo
1,🥹🥹🥹
1,Hj ta previsto pra sair o posicionamento de minerva mas nem sei se vai sair mesmo 😭😭
1,Passei no quarto da esther e sai ainda mais ansiosa 🥹
1,👏🏼👏🏼👏🏼👏🏼
1,🥹🥹🥹
1,Sai agora
1,Ta em casa?
1,To na acad so agora 🥹
1,Acho q acad cheia é coisa de segunda feira
1,Pq so tem eu e outro cara kskakakkak
1,Fiz 30min de cardio so
1,Eh
1,Acho q vou ter q ir pra SF
1,Falamos pras meninas
1,Serio baby
1,Eu to tao triste
1,To pensando em nem ir na aula
1,Pra dar um tempo pra eu processar
1,Sla eu nao achei q fosse real
1,Eu realmente tenho trauma de sao francisco
1,Eu fui tao infeliz
1,"So de pensar que vou voltar la, tenho calafrios"
1,"Mas tudo bem, vou dar outra chance pra cidade"
1,"Agora tenho que procurar um ap pra mim, pq a humilhação de morar no res de la eu nao passo"
1,Essa aula é super chill
1,Entendo nada kkk
1,A rue e a sophia nao vao poder ir 🥹🥹
1,Elas nao sao eligible m26
1,Pq nao tao correndo o risco de perder o visto
1,Ja q sao americanas
1,Verdade
1,"Estou triste de qualquer forma, mas sei que o luto vai passar 🙌🏼"
1,Queria falar com voce antes de ir dormir 🥹🥹
1,Oiii
1,Tem uma cuticula me incomodando MUITO
1,Juro
1,E to sem alicate
1,Acho q vou sair pra comprar um alicate KKKKK
1,Pq ta me tirando do serio essa cuticula
1,Aula de prob&stats
1,Simmm
1,Eu gosto dessa aula
1,Me liga do telegram
1,Bom jogo mo!!
1,"@13135550002 escreva para mim um texto de declaração para o meu namorado citando bruno mars! Nos dois temos 21 anos, nos conhecemos na escola aos 16 anos e começamos a namorar com 17. Estamos namorando à distância mas vou ir visitar ele em uma semana para irmos ao show do bruno mars juntos!"
1,😉😉😉
1,💪🏼💪🏼
1,To achando que vou beber um vinho hj a noite 👀
1,Aff
1,To olhando ap em sf
1,Kkkkkkkk
1,Top
1,Vish
1,Nao
1,https://www.airbnb.com/rooms/695194701899908500?adults=3&children=0&enable_m3_private_room=true&infants=0&location=San%20Francisco%2C%20CA%2C%20United%20States&pets=0&search_mode=regular_search&check_in=2025-01-01&check_out=2025-05-01&source_impression_id=p3_1729731193_P3RYsAuRsBnrKxwQ&previous_page_section_name=1001&federated_search_id=adeb8e7a-64ec-4432-9f34-37f245b61cf1&modal=PHOTO_TOUR_SCROLLABLE
1,To indo mimir
1,Me acorda as 8:00 amanha?
1,Beijos 💘
1,@13135550002 escreva 50 adjetivos que são sinonimos ou semelhantes a “bonito”
1,Meu aparecido delightoso 💘💘💘💘💘
1,"@13135550002 crie uma figurinha de um cachorro corgi mandando varios corações, bem bonitinho e fofo"
1,Kkkkkkkkkkkk
1,To com mt sono 😭😭
1,Meu barbudo!!!!!!
1,Vc fica tao lindo de oculos mo
1,Eu amo🤤
1,Acho sexy
1,Vim almoçar no coreano com a mãe da bruna
1,Eu nao aguento mais mo
1,Acho que estou meio em crise
1,Tenho mt coisa pra fazer
1,Assignment
1,Grading
1,Nao sei qnd q minha vida ficou tao bagunçada 😭😭😭
